ID,age_y,SP_grezzo,RS_grezzo,CS_grezzo,MR_grezzo,RR_grezzo,QS_grezzo,MO_grezzo,RP_grezzo,MP_grezzo,SM_grezzo,PG_grezzo,CL_grezzo,SS_grezzo,CR_grezzo,DM_grezzo,age_m,age_band,SP_PP_prelim,RS_PP_prelim,CS_PP_prelim,MR_PP_prelim,RR_PP_prelim,QS_PP_prelim,MO_PP_prelim,RP_PP_prelim,MP_PP_prelim,SM_PP_prelim,PG_PP_prelim,CL_PP_prelim,SS_PP_prelim,CR_PP_prelim,DM_PP_prelim
14,6.16666666666667,3,3,1,1,4,3,6,1,4,6,5,8,9,2,2,74,6;00-6;03,2,3,3,2,4,4,4,2,4,4,7,2,2,3,6
15,6.16666666666667,9,3,3,4,3,5,9,4,5,3,1,2,5,4,0,74,6;00-6;03,5,3,4,4,4,5,5,5,5,3,3,2,2,4,3
16,6.16666666666667,11,5,1,1,2,2,1,1,3,2,2,9,5,1,1,74,6;00-6;03,6,5,3,2,3,3,2,2,3,2,4,2,2,2,4
17,6.16666666666667,11,3,2,2,4,3,4,1,5,5,6,12,5,13,3,74,6;00-6;03,6,3,3,3,4,4,3,2,5,3,8,3,2,9,8
18,6.16666666666667,20,5,11,15,9,9,17,10,12,17,13,35,29,9,4,74,6;00-6;03,10,5,11,11,8,8,10,11,11,9,14,6,5,7,9
19,6.16666666666667,5,5,2,3,6,4,6,3,3,12,4,10,22,5,3,74,6;00-6;03,3,5,3,3,6,4,4,4,3,7,6,3,4,4,8
20,6.16666666666667,3,2,0,4,3,2,2,1,4,3,0,11,11,1,0,74,6;00-6;03,2,3,2,4,4,3,2,2,4,3,2,3,3,2,3
21,6.16666666666667,3,1,2,0,2,0,4,1,2,2,0,0,3,5,0,74,6;00-6;03,2,2,3,1,3,2,3,2,2,2,2,1,2,4,3
22,6.25,3,4,2,1,1,1,0,1,2,0,0,2,8,2,0,75,6;00-6;03,2,4,3,2,2,2,1,2,2,1,2,2,2,3,3
23,6.25,11,1,3,7,1,2,7,2,4,5,2,23,21,5,1,75,6;00-6;03,6,2,4,6,2,3,4,3,4,3,4,4,4,4,4
24,6.25,5,0,1,1,2,4,2,3,2,4,1,0,4,1,1,75,6;00-6;03,3,2,3,2,3,4,2,4,2,3,3,1,2,2,4
25,6.25,7,2,5,5,5,5,2,1,7,1,3,7,17,3,2,75,6;00-6;03,4,3,6,4,5,5,2,2,7,2,5,2,3,3,6
26,6.25,4,2,4,5,1,3,10,2,3,5,3,0,7,3,0,75,6;00-6;03,2,3,5,4,2,4,6,3,3,3,5,1,2,3,3
27,6.25,11,8,5,7,7,11,9,9,10,10,8,41,24,13,0,75,6;00-6;03,6,7,6,6,7,10,5,10,9,6,10,7,4,9,3
28,6.33333333333333,1,1,4,3,0,2,1,2,0,0,1,0,3,1,0,76,6;04-6;07,1,2,5,3,1,3,2,3,1,1,3,1,2,2,3
29,6.33333333333333,10,3,3,4,8,4,6,1,4,6,4,26,21,3,0,76,6;04-6;07,5,3,4,4,8,4,4,2,4,4,6,5,4,3,3
30,6.33333333333333,4,0,2,0,2,1,5,1,2,0,3,0,0,5,0,76,6;04-6;07,2,2,3,1,3,2,3,2,2,1,5,1,1,4,3
31,6.41666666666667,20,17,5,12,10,7,12,9,12,24,7,26,37,15,1,77,6;04-6;07,10,13,6,9,9,7,7,10,11,12,9,5,6,10,4
32,6.41666666666667,15,7,3,6,3,11,11,8,4,14,4,12,8,4,1,77,6;04-6;07,8,6,4,5,4,10,7,9,4,8,6,3,2,4,4
33,6.41666666666667,5,4,2,1,3,2,3,5,0,3,2,16,21,5,0,77,6;04-6;07,3,4,3,2,4,3,2,6,1,3,4,3,4,4,3
34,6.41666666666667,6,4,4,5,5,6,8,3,5,7,2,37,11,1,0,77,6;04-6;07,3,4,5,4,5,6,5,4,5,4,4,6,3,2,3
35,6.41666666666667,8,0,1,3,2,3,3,4,1,6,0,24,32,3,0,77,6;04-6;07,4,2,3,3,3,4,2,5,2,4,2,4,6,3,3
36,6.41666666666667,12,4,9,10,5,0,9,10,3,7,8,35,27,14,5,77,6;04-6;07,6,4,10,8,5,2,5,11,3,4,10,6,5,9,11
37,6.41666666666667,8,3,4,1,2,6,12,3,5,5,7,9,11,5,1,77,6;04-6;07,4,3,5,2,3,6,7,4,5,3,9,2,3,4,4
38,6.41666666666667,15,11,8,3,9,5,14,5,8,20,2,20,55,22,4,77,6;04-6;07,8,9,9,3,8,5,8,6,7,11,4,4,10,14,9
39,6.41666666666667,5,1,1,7,3,10,6,2,4,4,3,20,16,3,2,77,6;04-6;07,3,2,3,6,4,9,4,3,4,3,5,4,3,3,6
40,6.41666666666667,6,6,2,5,4,3,10,5,6,6,1,14,8,7,3,77,6;04-6;07,3,5,3,4,4,4,6,6,6,4,3,3,2,5,8
41,6.5,2,0,5,3,2,2,10,5,5,4,1,0,7,1,0,78,6;04-6;07,2,2,6,3,3,3,6,6,5,3,3,1,2,2,3
42,6.5,17,5,4,13,3,8,12,4,12,14,7,11,17,9,1,78,6;04-6;07,9,5,5,10,4,8,7,5,11,8,9,3,3,7,4
43,6.5,5,2,3,4,5,2,5,5,4,5,2,10,22,4,1,78,6;04-6;07,3,3,4,4,5,3,3,6,4,3,4,3,4,4,4
44,6.5,4,3,1,5,1,7,4,1,1,4,4,14,16,5,2,78,6;04-6;07,2,3,3,4,2,7,3,2,2,3,6,3,3,4,6
45,6.5,6,1,1,4,4,1,5,3,3,4,4,2,11,3,1,78,6;04-6;07,3,2,3,4,4,2,3,4,3,3,6,2,3,3,4
46,6.5,3,1,1,6,3,6,1,0,2,5,3,10,20,7,3,78,6;04-6;07,2,2,3,5,4,6,2,1,2,3,5,3,4,5,8
47,6.5,4,0,3,2,3,6,3,5,2,1,2,11,4,1,0,78,6;04-6;07,2,2,4,3,4,6,2,6,2,2,4,3,2,2,3
48,6.5,10,9,4,6,3,6,8,5,3,6,6,24,7,5,1,78,6;04-6;07,5,7,5,5,4,6,5,6,3,4,8,4,2,4,4
49,6.5,9,5,2,9,5,5,8,3,5,12,2,31,25,6,2,78,6;04-6;07,5,5,3,7,5,5,5,4,5,7,4,5,5,5,6
50,6.5,3,2,4,2,6,4,4,3,9,8,3,6,7,8,3,78,6;04-6;07,2,3,5,3,6,4,3,4,8,5,5,2,2,6,8
51,6.58333333333333,5,4,1,3,2,3,4,6,3,9,2,13,24,6,0,79,6;04-6;07,3,4,3,3,3,4,3,7,3,5,4,3,4,5,3
52,6.58333333333333,8,11,6,12,8,8,14,10,10,28,10,16,50,14,2,79,6;04-6;07,4,9,7,9,8,8,8,11,9,15,11,3,9,9,6
53,6.58333333333333,16,8,4,7,8,5,12,9,6,18,4,40,26,3,2,79,6;04-6;07,8,7,5,6,8,5,7,10,6,10,6,7,5,3,6
54,6.58333333333333,8,12,6,7,6,6,16,12,11,19,5,31,34,8,5,79,6;04-6;07,4,10,7,6,6,6,9,13,10,10,7,5,6,6,11
55,6.58333333333333,10,6,9,4,10,3,12,11,5,7,9,43,56,10,2,79,6;04-6;07,5,5,10,4,9,4,7,12,5,4,10,8,10,7,6
56,6.58333333333333,2,1,1,0,7,2,5,5,8,7,5,5,19,6,2,79,6;04-6;07,2,2,3,1,7,3,3,6,7,4,7,2,4,5,6
57,6.58333333333333,9,1,7,5,10,6,4,5,4,12,1,46,47,9,2,79,6;04-6;07,5,2,8,4,9,6,3,6,4,7,3,8,8,7,6
58,6.58333333333333,6,7,4,5,2,3,3,2,1,6,5,29,31,4,1,79,6;04-6;07,3,6,5,4,3,4,2,3,2,4,7,5,6,4,4
59,6.58333333333333,2,9,1,5,4,3,9,2,2,11,1,24,16,5,1,79,6;04-6;07,2,7,3,4,4,4,5,3,2,6,3,4,3,4,4
60,6.58333333333333,9,5,3,7,3,4,7,8,7,11,6,17,18,5,3,79,6;04-6;07,5,5,4,6,4,4,4,9,7,6,8,3,4,4,8
61,6.58333333333333,11,4,4,10,8,3,7,2,6,3,2,10,9,5,0,79,6;04-6;07,6,4,5,8,8,4,4,3,6,3,4,3,2,4,3
62,6.58333333333333,14,7,3,2,11,8,11,7,5,9,3,19,11,5,6,79,6;04-6;07,7,6,4,3,10,8,7,8,5,5,5,4,3,4,12
63,6.58333333333333,15,6,6,7,3,8,7,8,9,8,3,5,35,4,2,79,6;04-6;07,8,5,7,6,4,8,4,9,8,5,5,2,6,4,6
64,6.58333333333333,15,7,8,9,10,11,18,7,9,11,6,66,58,10,3,79,6;04-6;07,8,6,9,7,9,10,11,8,8,6,8,12,10,7,8
65,6.58333333333333,12,4,3,6,4,2,8,4,4,4,2,21,19,4,2,79,6;04-6;07,6,4,4,5,4,3,5,5,4,3,4,4,4,4,6
66,6.66666666666667,7,2,4,7,5,1,3,0,5,6,2,24,11,1,3,80,6;08-6;11,4,3,5,6,5,2,2,1,5,4,4,4,3,2,8
67,6.66666666666667,5,6,3,4,6,6,5,3,8,8,4,6,12,7,2,80,6;08-6;11,3,5,4,4,6,6,3,4,7,5,6,2,3,5,6
68,6.66666666666667,14,14,9,7,6,7,6,9,6,12,9,18,49,14,3,80,6;08-6;11,7,11,10,6,6,7,4,10,6,7,10,4,9,9,8
69,6.66666666666667,16,7,9,12,14,6,8,5,11,16,5,48,63,14,3,80,6;08-6;11,8,6,10,9,12,6,5,6,10,9,7,8,11,9,8
70,6.66666666666667,7,4,3,3,11,2,11,1,11,6,2,26,19,3,4,80,6;08-6;11,4,4,4,3,10,3,7,2,10,4,4,5,4,3,9
71,6.66666666666667,9,3,8,6,13,2,2,4,4,4,1,35,55,3,0,80,6;08-6;11,5,3,9,5,12,3,2,5,4,3,3,6,10,3,3
72,6.66666666666667,8,3,6,4,3,6,3,7,2,7,4,36,25,18,5,80,6;08-6;11,4,3,7,4,4,6,2,8,2,4,6,6,5,11,11
73,6.66666666666667,6,3,5,9,8,9,11,5,8,8,9,37,22,11,1,80,6;08-6;11,3,3,6,7,8,8,7,6,7,5,10,6,4,8,4
74,6.75,8,7,4,8,3,7,3,3,8,9,2,28,14,13,3,81,6;08-6;11,4,6,5,6,4,7,2,4,7,5,4,5,3,9,8
75,6.75,2,1,0,2,2,0,3,1,1,1,1,0,8,2,2,81,6;08-6;11,2,2,2,3,3,2,2,2,2,2,3,1,2,3,6
76,6.75,9,2,5,7,4,10,9,7,5,12,2,57,66,17,3,81,6;08-6;11,5,3,6,6,4,9,5,8,5,7,4,10,12,11,8
77,6.75,6,5,4,4,0,4,6,2,9,5,2,10,24,11,5,81,6;08-6;11,3,5,5,4,1,4,4,3,8,3,4,3,4,8,11
78,6.75,11,9,2,3,1,6,12,5,10,12,2,59,46,8,4,81,6;08-6;11,6,7,3,3,2,6,7,6,9,7,4,10,8,6,9
79,6.75,10,4,10,7,8,6,11,2,5,9,2,13,11,5,1,81,6;08-6;11,5,4,11,6,8,6,7,3,5,5,4,3,3,4,4
80,6.75,8,8,4,2,5,7,5,4,7,6,1,39,25,14,1,81,6;08-6;11,4,7,5,3,5,7,3,5,7,4,3,7,5,9,4
81,6.75,5,7,3,0,1,1,2,4,4,2,1,19,18,3,1,81,6;08-6;11,3,6,4,1,2,2,2,5,4,2,3,4,4,3,4
82,6.75,14,10,6,9,9,10,9,8,10,17,9,25,41,10,1,81,6;08-6;11,7,8,7,7,8,9,5,9,9,9,10,4,7,7,4
83,6.75,11,5,10,5,13,8,8,5,6,10,2,21,16,6,4,81,6;08-6;11,6,5,11,4,12,8,5,6,6,6,4,4,3,5,9
84,6.75,12,2,7,8,10,9,9,9,7,12,6,33,22,5,6,81,6;08-6;11,6,3,8,6,9,8,5,10,7,7,8,6,4,4,12
85,6.75,1,2,1,4,4,2,7,2,3,7,4,21,16,9,0,81,6;08-6;11,1,3,3,4,4,3,4,3,3,4,6,4,3,7,3
86,6.83333333333333,2,6,2,4,6,8,9,2,7,3,0,34,4,3,2,82,6;08-6;11,2,5,3,4,6,8,5,3,7,3,2,6,2,3,6
87,6.83333333333333,10,6,3,10,8,3,5,4,3,13,7,27,27,11,3,82,6;08-6;11,5,5,4,8,8,4,3,5,3,7,9,5,5,8,8
88,6.83333333333333,6,6,3,3,3,2,6,3,7,3,0,17,8,1,1,82,6;08-6;11,3,5,4,3,4,3,4,4,7,3,2,3,2,2,4
89,6.83333333333333,7,5,4,4,9,7,9,4,3,13,5,24,17,6,2,82,6;08-6;11,4,5,5,4,8,7,5,5,3,7,7,4,3,5,6
90,6.83333333333333,10,8,10,7,3,5,9,6,9,6,5,19,15,4,3,82,6;08-6;11,5,7,11,6,4,5,5,7,8,4,7,4,3,4,8
91,6.83333333333333,11,7,7,4,2,7,12,5,9,2,1,33,33,6,5,82,6;08-6;11,6,6,8,4,3,7,7,6,8,2,3,6,6,5,11
92,6.83333333333333,5,0,1,2,3,0,3,2,1,4,5,23,6,2,3,82,6;08-6;11,3,2,3,3,4,2,2,3,2,3,7,4,2,3,8
93,6.83333333333333,7,6,1,4,5,5,6,2,2,7,2,33,17,10,0,82,6;08-6;11,4,5,3,4,5,5,4,3,2,4,4,6,3,7,3
94,6.91666666666667,7,7,6,5,8,0,12,5,6,16,3,32,42,7,1,83,6;08-6;11,4,6,7,4,8,2,7,6,6,9,5,6,7,5,4
95,6.91666666666667,8,3,2,7,5,5,8,5,7,11,4,7,22,6,0,83,6;08-6;11,4,3,3,6,5,5,5,6,7,6,6,2,4,5,3
96,6.91666666666667,10,9,1,5,2,7,8,1,0,2,4,20,26,10,1,83,6;08-6;11,5,7,3,4,3,7,5,2,1,2,6,4,5,7,4
97,6.91666666666667,9,6,4,7,5,9,10,5,11,6,4,33,48,5,2,83,6;08-6;11,5,5,5,6,5,8,6,6,10,4,6,6,8,4,6
98,6.91666666666667,19,6,2,12,12,6,14,8,12,17,6,27,33,8,1,83,6;08-6;11,10,5,3,9,11,6,8,9,11,9,8,5,6,6,4
99,6.91666666666667,6,6,4,14,4,8,11,4,7,18,4,34,49,5,1,83,6;08-6;11,3,5,5,11,4,8,7,5,7,10,6,6,9,4,4
100,7,12,3,4,4,2,7,17,3,8,10,4,27,22,5,3,84,7;00-7;03,6,3,5,4,3,7,10,4,7,6,6,5,4,4,8
101,7,9,5,3,6,3,11,6,4,2,7,1,37,35,13,3,84,7;00-7;03,5,5,4,5,4,10,4,5,2,4,3,6,6,9,8
102,7,17,5,11,8,10,7,13,12,7,15,8,45,23,5,6,84,7;00-7;03,9,5,11,6,9,7,8,13,7,8,10,8,4,4,12
103,7,7,8,4,4,11,7,19,4,3,13,7,32,24,6,4,84,7;00-7;03,4,7,5,4,10,7,11,5,3,7,9,6,4,5,9
104,7,7,3,2,6,4,3,6,5,3,6,5,13,16,3,3,84,7;00-7;03,4,3,3,5,4,4,4,6,3,4,7,3,3,3,8
105,7,8,4,4,3,1,2,14,3,3,12,8,33,35,6,3,84,7;00-7;03,4,4,5,3,2,3,8,4,3,7,10,6,6,5,8
106,7.08333333333333,7,8,5,5,4,4,3,2,5,10,2,23,13,8,3,85,7;00-7;03,4,7,6,4,4,4,2,3,5,6,4,4,3,6,8
107,7.08333333333333,10,7,1,8,4,3,5,4,2,8,1,5,11,1,0,85,7;00-7;03,5,6,3,6,4,4,3,5,2,5,3,2,3,2,3
108,7.08333333333333,11,13,4,12,9,9,9,7,4,17,10,49,54,8,5,85,7;00-7;03,6,10,5,9,8,8,5,8,4,9,11,9,9,6,11
109,7.16666666666667,12,10,4,10,3,4,7,9,8,3,5,21,29,7,2,86,7;00-7;03,6,8,5,8,4,4,4,10,7,3,7,4,5,5,6
110,7.16666666666667,19,7,6,12,15,4,9,7,13,11,4,62,59,7,5,86,7;00-7;03,10,6,7,9,13,4,5,8,12,6,6,11,10,5,11
111,7.16666666666667,15,5,7,9,8,7,12,2,8,12,4,27,18,10,3,86,7;00-7;03,8,5,8,7,8,7,7,3,7,7,6,5,4,7,8
112,7.16666666666667,12,4,0,2,3,4,6,5,7,11,2,43,35,5,4,86,7;00-7;03,6,4,2,3,4,4,4,6,7,6,4,8,6,4,9
113,7.16666666666667,15,13,6,8,5,5,20,6,5,19,5,33,60,13,3,86,7;00-7;03,8,10,7,6,5,5,12,7,5,10,7,6,11,9,8
114,7.25,7,3,5,0,2,4,1,3,4,12,5,38,33,7,1,87,7;00-7;03,4,3,6,1,3,4,2,4,4,7,7,7,6,5,4
115,7.25,14,9,4,9,8,3,5,4,4,6,7,38,10,5,3,87,7;00-7;03,7,7,5,7,8,4,3,5,4,4,9,7,3,4,8
116,7.25,15,11,7,5,7,5,5,10,4,21,6,24,31,4,2,87,7;00-7;03,8,9,8,4,7,5,3,11,4,11,8,4,6,4,6
117,7.25,7,2,0,9,9,8,10,7,8,16,5,20,18,4,1,87,7;00-7;03,4,3,2,7,8,8,6,8,7,9,7,4,4,4,4
118,7.25,14,13,2,8,7,8,6,5,5,12,5,57,33,6,3,87,7;00-7;03,7,10,3,6,7,8,4,6,5,7,7,10,6,5,8
119,7.25,11,3,6,14,8,10,13,7,7,25,12,20,27,14,6,87,7;00-7;03,6,3,7,11,8,9,8,8,7,13,13,4,5,9,12
120,7.33333333333333,9,5,0,8,6,3,7,6,5,3,0,6,25,12,1,88,7;04-7;07,5,5,2,6,6,4,4,7,5,3,2,2,5,8,4
121,7.33333333333333,8,8,8,9,7,10,14,4,7,11,6,17,32,6,4,88,7;04-7;07,4,7,9,7,7,9,8,5,7,6,8,3,6,5,9
122,7.33333333333333,15,9,8,4,3,7,9,3,3,5,3,26,25,6,1,88,7;04-7;07,8,7,9,4,4,7,5,4,3,3,5,5,5,5,4
123,7.33333333333333,11,20,11,10,8,3,18,4,10,26,8,78,71,17,2,88,7;04-7;07,6,16,11,8,8,4,11,5,9,13,10,14,13,11,6
124,7.33333333333333,5,5,3,4,7,5,6,5,10,7,3,37,58,7,0,88,7;04-7;07,3,5,4,4,7,5,4,6,9,4,5,6,10,5,3
125,7.33333333333333,12,5,5,2,3,2,4,3,6,2,1,7,10,2,2,88,7;04-7;07,6,5,6,3,4,3,3,4,6,2,3,2,3,3,6
126,7.33333333333333,4,4,1,5,7,5,12,6,11,8,3,21,36,6,3,88,7;04-7;07,2,4,3,4,7,5,7,7,10,5,5,4,6,5,8
127,7.33333333333333,17,15,5,12,11,13,23,8,11,8,8,17,27,8,3,88,7;04-7;07,9,12,6,9,10,11,13,9,10,5,10,3,5,6,8
128,7.33333333333333,10,6,6,10,3,5,7,8,12,6,3,20,24,12,5,88,7;04-7;07,5,5,7,8,4,5,4,9,11,4,5,4,4,8,11
129,7.41666666666667,15,7,7,8,5,5,10,3,5,6,4,23,41,13,3,89,7;04-7;07,8,6,8,6,5,5,6,4,5,4,6,4,7,9,8
130,7.41666666666667,17,16,8,18,9,5,12,9,12,10,3,58,37,18,1,89,7;04-7;07,9,12,9,14,8,5,7,10,11,6,5,10,6,11,4
131,7.41666666666667,8,4,1,2,6,1,12,2,2,9,7,20,9,10,0,89,7;04-7;07,4,4,3,3,6,2,7,3,2,5,9,4,2,7,3
132,7.41666666666667,11,8,6,2,7,5,9,3,8,18,4,36,19,6,2,89,7;04-7;07,6,7,7,3,7,5,5,4,7,10,6,6,4,5,6
133,7.5,13,13,10,7,7,1,9,6,7,10,3,41,48,5,1,90,7;04-7;07,6,10,11,6,7,2,5,7,7,6,5,7,8,4,4
134,7.5,5,8,4,3,8,5,3,2,4,9,6,45,34,9,1,90,7;04-7;07,3,7,5,3,8,5,2,3,4,5,8,8,6,7,4
135,7.5,8,3,3,7,4,5,6,5,3,2,7,19,17,2,2,90,7;04-7;07,4,3,4,6,4,5,4,6,3,2,9,4,3,3,6
136,7.58333333333333,8,6,6,4,3,1,13,11,5,14,7,38,42,3,3,91,7;04-7;07,4,5,7,4,4,2,8,12,5,8,9,7,7,3,8
137,7.58333333333333,7,1,3,10,2,3,7,4,7,2,2,9,30,3,2,91,7;04-7;07,4,2,4,8,3,4,4,5,7,2,4,2,5,3,6
138,7.58333333333333,4,1,2,2,3,2,6,1,4,2,1,0,4,0,0,91,7;04-7;07,2,2,3,3,4,3,4,2,4,2,3,1,2,2,3
139,7.66666666666667,13,10,6,10,9,11,11,6,7,23,11,40,42,9,2,92,7;08-7;11,6,8,7,8,8,10,7,7,7,12,12,7,7,7,6
140,7.66666666666667,14,8,5,10,7,6,5,5,10,10,2,24,29,12,4,92,7;08-7;11,7,7,6,8,7,6,3,6,9,6,4,4,5,8,9
141,7.66666666666667,10,13,9,12,16,9,10,4,8,15,7,68,72,22,6,92,7;08-7;11,5,10,10,9,14,8,6,5,7,8,9,12,13,14,12
142,7.66666666666667,16,9,9,7,11,6,15,4,6,19,12,60,53,18,4,92,7;08-7;11,8,7,10,6,10,6,9,5,6,10,13,11,9,11,9
143,7.66666666666667,8,5,9,16,9,13,9,5,10,19,7,53,62,13,2,92,7;08-7;11,4,5,10,12,8,11,5,6,9,10,9,9,11,9,6
144,7.66666666666667,14,10,8,9,12,6,13,3,12,20,5,48,39,15,3,92,7;08-7;11,7,8,9,7,11,6,8,4,11,11,7,8,7,10,8
145,7.66666666666667,12,5,4,10,4,4,10,7,9,16,7,21,21,6,3,92,7;08-7;11,6,5,5,8,4,4,6,8,8,9,9,4,4,5,8
146,7.66666666666667,5,5,3,3,4,12,11,1,6,11,4,52,48,3,2,92,7;08-7;11,3,5,4,3,4,11,7,2,6,6,6,9,8,3,6
147,7.66666666666667,13,4,5,6,7,8,15,4,16,10,3,42,17,12,0,92,7;08-7;11,6,4,6,5,7,8,9,5,15,6,5,7,3,8,3
148,7.66666666666667,20,7,9,11,8,4,13,4,14,14,7,36,32,9,2,92,7;08-7;11,10,6,10,8,8,4,8,5,13,8,9,6,6,7,6
149,7.66666666666667,6,8,2,3,8,3,10,6,2,5,4,14,9,10,3,92,7;08-7;11,3,7,3,3,8,4,6,7,2,3,6,3,2,7,8
150,7.75,9,7,4,7,5,5,8,6,10,13,7,25,15,12,1,93,7;08-7;11,5,6,5,6,5,5,5,7,9,7,9,4,3,8,4
151,7.75,16,3,7,6,4,9,8,2,4,8,5,19,9,8,3,93,7;08-7;11,8,3,8,5,4,8,5,3,4,5,7,4,2,6,8
152,7.75,18,8,8,15,10,16,15,6,8,26,9,55,39,14,6,93,7;08-7;11,9,7,9,11,9,14,9,7,7,13,10,10,7,9,12
153,7.75,11,12,6,6,9,8,8,3,5,14,6,17,25,1,0,93,7;08-7;11,6,10,7,5,8,8,5,4,5,8,8,3,5,2,3
154,7.75,5,11,4,4,1,3,8,3,5,11,1,25,45,8,4,93,7;08-7;11,3,9,5,4,2,4,5,4,5,6,3,4,8,6,9
155,7.75,9,11,8,3,7,5,12,3,1,8,5,29,21,4,2,93,7;08-7;11,5,9,9,3,7,5,7,4,2,5,7,5,4,4,6
156,7.75,8,1,4,2,3,2,5,2,6,4,1,6,26,3,3,93,7;08-7;11,4,2,5,3,4,3,3,3,6,3,3,2,5,3,8
157,7.75,8,9,12,7,7,7,14,11,6,15,6,27,48,18,6,93,7;08-7;11,4,7,12,6,7,7,8,12,6,8,8,5,8,11,12
158,7.75,19,0,9,7,4,4,16,5,9,9,2,32,44,9,2,93,7;08-7;11,10,2,10,6,4,4,9,6,8,5,4,6,8,7,6
159,7.75,20,16,12,17,9,12,13,4,11,18,11,42,34,17,5,93,7;08-7;11,10,12,12,13,8,11,8,5,10,10,12,7,6,11,11
160,7.75,8,6,0,10,3,6,7,3,6,10,6,6,15,3,1,93,7;08-7;11,4,5,2,8,4,6,4,4,6,6,8,2,3,3,4
161,7.83333333333333,10,7,5,6,8,4,11,5,4,13,5,38,41,6,5,94,7;08-7;11,5,6,6,5,8,4,7,6,4,7,7,7,7,5,11
162,7.83333333333333,5,5,4,3,6,7,6,7,2,5,5,21,20,3,4,94,7;08-7;11,3,5,5,3,6,7,4,8,2,3,7,4,4,3,9
163,7.83333333333333,8,2,3,2,5,6,3,4,5,10,2,5,12,0,2,94,7;08-7;11,4,3,4,3,5,6,2,5,5,6,4,2,3,2,6
164,7.83333333333333,13,12,10,16,11,10,17,9,15,15,5,78,52,12,2,94,7;08-7;11,6,10,11,12,10,9,10,10,14,8,7,14,9,8,6
165,7.83333333333333,17,17,10,11,8,9,10,8,8,12,4,28,66,12,4,94,7;08-7;11,9,13,11,8,8,8,6,9,7,7,6,5,12,8,9
166,7.83333333333333,9,11,6,8,7,9,11,7,11,12,7,46,41,7,1,94,7;08-7;11,5,9,7,6,7,8,7,8,10,7,9,8,7,5,4
167,7.83333333333333,10,5,3,5,9,7,10,6,7,8,2,39,45,13,4,94,7;08-7;11,5,5,4,4,8,7,6,7,7,5,4,7,8,9,9
168,7.83333333333333,9,6,3,6,11,2,10,4,2,15,7,23,29,11,2,94,7;08-7;11,5,5,4,5,10,3,6,5,2,8,9,4,5,8,6
169,7.83333333333333,13,16,2,14,10,13,9,7,7,12,5,39,55,14,4,94,7;08-7;11,6,12,3,11,9,11,5,8,7,7,7,7,10,9,9
170,7.83333333333333,16,14,12,20,12,13,15,9,13,17,10,79,80,20,2,94,7;08-7;11,8,11,12,15,11,11,9,10,12,9,11,14,15,13,6
171,7.83333333333333,19,11,5,4,7,5,18,11,6,10,6,17,23,12,2,94,7;08-7;11,10,9,6,4,7,5,11,12,6,6,8,3,4,8,6
